index,name,country,latitude,longitude
671,Mount Dora,US,28.817694,-81.672892
672,Clarksdale,US,34.180894,-90.59052
673,Hermitage,US,36.216541,-86.600684
674,Vicksburg,US,32.307876,-90.891281
675,Elizabethtown,US,37.732984,-85.881905
676,Scottsboro,US,34.668517,-86.006085
677,Dade City,US,28.342241,-82.185616
678,Glasgow,US,37.020959,-85.937747
679,West Helena,US,34.555559,-90.650674
680,Tuscaloosa,US,33.165251,-87.518548
681,Auburndale,US,28.060008,-81.816058
682,Richmond,US,37.728608,-84.282905
683,Greenwood,US,33.529992,-90.221433
684,Carrollton,US,33.5432197,-85.0772931
685,Frankfort,US,38.160484,-84.899243
686,Troy,US,31.780755,-85.939323
687,Jefferson City,US,36.128856,-83.467823
688,Haines City,US,28.125998,-81.636723
689,Port Charlotte,US,27.013882,-82.139704
690,Cedartown,US,34.0463802,-85.239825
691,Alexander City,US,32.941317,-85.975832
692,Hilton Head Island,US,32.211604,-80.728675
693,Bardstown,US,37.799907,-85.436761
694,Valley,US,32.835031,-85.178726
695,Sylacauga,US,33.1759079,-86.2854032
696,Russellville,US,36.84596,-86.916529
697,Demopolis,US,32.493003,-87.849349
698,Lewisburg,US,35.47119,-86.791446
699,Winchester,US,35.217716,-86.104138
700,Enterprise,US,31.3159,-85.826397
701,Camden,US,36.088711,-88.108643
702,Ozark,US,31.4452218,-85.6507187
703,Middlesboro,US,36.62223,-83.707611
704,Oklahoma City,US,35.3890064,-97.5108881
705,Lenoir City,US,35.822085,-84.26463
706,Humble,US,29.995677,-95.176444
707,Temple,US,31.066215,-97.367149
708,Stockbridge,US,33.553185,-84.25538
709,Cahokia,US,38.556061,-90.166315
710,Ames,US,42.052095,-93.62269
711,Independence,US,42.451983,-91.893435
712,Pella,US,41.412763,-92.933536
713,Newton,US,41.697155,-93.011703
714,Pasadena,US,29.646612,-95.161375
715,Kingsport,US,36.557421,-82.603161
716,Trion,US,34.521761,-85.316582
717,Amarillo,US,35.159637,-101.923511
718,Pleasanton,US,28.937858,-98.512452
719,Americus,US,32.060471,-84.202197
720,Hardinsburg,US,37.7679224,-86.4434498
721,Wauchula,US,27.56845,-81.813029
722,Birmingham,US,33.590204,-86.70022
723,San Antonio,US,29.59176,-98.355813
724,Bessemer,US,33.361719,-87.001921
725,Cedar Falls,US,42.486885,-92.440012
726,Raceland,US,29.691111,-90.554241
727,Florence,US,34.834244,-87.625236
728,Statesboro,US,32.4341545,-81.759548
729,Venice,US,27.047596,-82.395816
730,Katy,US,29.789113,-95.72222
731,Lake City,US,30.181352,-82.677537
732,Houston,US,29.721342,-95.647396
733,Merritt Island,US,28.359625,-80.668453
734,Great Bend,US,38.358995,-98.7872
735,Eunice,US,30.491529,-92.446893
736,Columbus,US,41.441249,-97.31708
737,West Orange,US,30.0905,-93.765381
738,Punta Gorda,US,26.893357,-82.013378
739,Galesburg,US,40.981605,-90.359891
740,Marble Falls,US,30.599475,-98.271812
741,Monroe,US,33.798413,-83.742318
742,Lakeland,US,28.000741,-81.959531
743,Macon,US,39.753883,-92.463896
744,Uvalde,US,29.235156,-99.754271
745,Mount Pleasant,US,40.978989,-91.541832
746,Riverdale,US,33.562448,-84.410314
747,Waynesboro,US,31.688927,-88.629411
748,Fremont,US,41.453353,-96.457539
749,Clinton,US,35.5668534,-92.4544415
750,Mesquite,US,32.788794,-96.599162
751,Mccook,US,40.198728,-100.652337
752,Aledo,US,41.197904,-90.731953
753,Alice,US,27.769731,-98.043504
754,Canyon,US,34.998002,-101.922569
755,Hutchinson,US,38.070078,-97.892255
756,Peru,US,41.373026,-89.122745
757,Barnwell,US,33.238248,-81.392282
758,Marshall,US,39.415132,-87.690846
759,West Burlington,US,40.814269,-91.160892
760,Liberal,US,37.066998,-100.916934
761,Dekalb,US,41.949345,-88.72142
762,Leesburg,US,28.842541,-81.898976
763,Maryville,US,40.330026,-94.870115
764,Monroe,US,42.6095957,-89.6635797
765,Bogalusa,US,30.793589,-89.865094
766,Mineral Wells,US,32.813849,-98.086147
767,North Richland Hills,US,32.842692,-97.24635
768,Lake Jackson,US,29.045462,-95.459088
769,Fenton,US,38.510098,-90.438772
770,Oxford,US,33.599042,-85.832144
771,Las Cruces,US,32.314746,-106.749837
772,Mason City,US,43.1455271,-93.2624869
773,Brownwood,US,31.731877,-98.981832
774,Arcadia,US,27.206591,-81.829165
775,Dumas,US,35.840033,-101.970763
776,Okeechobee,US,27.221482,-80.827943
777,Panama City Beach,US,30.180329,-85.804881
778,Osage Beach,US,38.14942,-92.616012
779,Kissimmee,US,28.301788,-81.458955
780,Cape Coral,US,26.62088,-81.937051
781,Boonville,US,38.951369,-92.739689
782,Brookhaven,US,31.582156,-90.468421
783,Clovis,US,34.437698,-103.200403
784,Amarillo,US,35.18974,-101.793388
785,Ponca City,US,36.741209,-97.07183
786,Stanford,US,37.549096,-84.648138
787,Farmington,US,36.767974,-108.15152
788,Albuquerque,US,35.144791,-106.549888
789,Plainfield,US,39.71151,-86.367633
790,Canton,US,32.543138,-95.854291
791,Rock Falls,US,41.763311,-89.687013
792,Santa Fe,US,35.652385,-105.999816
793,Saint Marys,US,30.778436,-81.618596
794,Warner Robins,US,32.6254,-83.64289
795,Sand Springs,US,36.134924,-96.120347
796,Carmi,US,38.073728,-88.190385
797,Albuquerque,US,35.079638,-106.52942
798,Thayer,US,36.524878,-91.53274
799,Tipton,US,41.783448,-91.126052
800,Pueblo,US,38.313974,-104.60963
801,Camilla,US,31.23577,-84.198478
802,Morris,US,41.384538,-88.417167
803,Albuquerque,US,35.076253,-106.587623
804,Bethany,US,40.262181,-94.017129
805,Baton Rouge,US,30.462569,-91.090899
806,La Grange,US,29.900833,-96.906301
807,Dodgeville,US,42.973808,-90.119979
808,Albuquerque,US,35.111968,-106.608114
809,Spring,US,30.064712,-95.43044
810,Ruidoso Downs,US,33.324294,-105.614426
811,Buffalo,US,37.6390437,-93.1061393
812,Frankfort,US,40.28147,-86.478464
813,Mobile,US,30.6781469,-88.2225698
814,Ottawa,US,41.3781973,-88.8443488
815,Southaven,US,34.959728,-89.996039
816,Lake Wales,US,27.891997,-81.552969
817,Deland,US,29.061722,-81.301695
818,Lubbock,US,33.527803,-101.903621
819,Roanoke,US,33.164864,-85.364371
820,Vidalia,US,32.202161,-82.362284
821,Bremen,US,33.70787,-85.163517
822,Hinesville,US,31.826074,-81.601756
823,Union City,US,33.5731692,-84.5418153
824,Cairo,US,30.8870711,-84.2035475
825,Scottsbluff,US,41.879639,-103.678884
826,New Braunfels,US,29.683664,-98.127884
827,Sanford,US,28.759625,-81.281708
828,Mobile,US,30.593568,-88.162839
829,Alamosa,US,37.482281,-105.904108
830,Carlsbad,US,32.393959,-104.222987
831,Jasper,US,38.427274,-86.934675
832,Ridgeland,US,32.401606,-90.134378
833,Pearland,US,29.573345,-95.283131
834,Taos,US,36.38752,-105.586256
835,Mountain View,US,37.00257,-91.706291
836,Natchez,US,31.553404,-91.371779
837,Many,US,31.579129,-93.508768
838,Irving,US,32.834833,-97.00636
839,Monroe,US,35.013875,-80.564009
840,Lafayette,US,36.519016,-86.038762
841,Cumming,US,34.183876,-84.129022
842,Lexington,US,33.998141,-81.224767
843,Prairie Du Chien,US,43.017913,-91.10806
844,Fort Dodge,US,42.506696,-94.153204
845,Seward,US,40.876676,-97.098794
846,Shelbyville,US,39.527051,-85.743071
847,Petal,US,31.35317,-89.232466
848,Butler,US,38.254537,-94.356466
849,Thomasville,US,30.859931,-83.94478
850,Sterling,US,41.815539,-89.644849
851,Ankeny,US,41.70526,-93.585035
852,Lindsay,US,34.83499,-97.597457
853,Cuba,US,38.073249,-91.40187
854,Orlando,US,28.5659,-81.217771
855,Fort Stockton,US,30.896466,-102.907161
856,Grand Prairie,US,32.673377,-97.036253
857,Pecos,US,31.408738,-103.488371
858,Valdosta,US,30.826047,-83.31968
859,Childress,US,34.435024,-100.234406
860,Foley,US,30.382508,-87.686381
861,Seguin,US,29.565535,-97.9449
862,Jackson,US,32.287958,-90.268476
863,Gallup,US,35.528593,-108.769019
864,Greencastle,US,39.643694,-86.823489
865,Longmont,US,40.158118,-105.048415
866,Tulsa,US,36.066625,-95.882795
867,Forsyth,US,33.042326,-83.94326
868,Orlando,US,28.447665,-81.424513
869,Lake Geneva,US,42.591163,-88.411543
870,Chalmette,US,29.9590023,-89.9839444
871,New Orleans,US,30.043339,-89.961927
872,Decorah,US,43.291583,-91.753709
873,Marrero,US,29.87864,-90.093306
874,Hattiesburg,US,31.318476,-89.379432
875,Cassville,US,36.677044,-93.88977
876,Brady,US,31.10974,-99.33078
877,Fort Walton Beach,US,30.441009,-86.64161
878,Corydon,US,38.235277,-86.131157
879,Marshall,US,32.558194,-94.353214
880,Warner Robins,US,32.580056,-83.696237
881,Noblesville,US,40.03376,-85.998943
882,Salida,US,38.524593,-106.022649
883,Seffner,US,27.984095,-82.301322
884,Stafford,US,29.644076,-95.57299
885,Plainview,US,34.196077,-101.75319
886,Sterling,US,40.627049,-103.2363527
887,Montgomery,US,32.325856,-86.23242
888,Vero Beach,US,27.636631,-80.442958
889,Port St Lucie,US,27.2655144,-80.2875953
890,Griffin,US,33.272396,-84.2967
891,Denham Springs,US,30.47255,-90.954325
892,Daphne,US,30.6250365,-87.9046017
893,Effingham,US,39.140472,-88.561536
894,Rochelle,US,41.937176,-89.051617
895,Montgomery,US,32.385046,-86.184915
896,Westworth Village,US,32.75506,-97.433801
897,Marietta,US,34.019289,-84.55707
898,Waco,US,31.521421,-97.165389
899,Valrico,US,27.896262,-82.248155
900,Lubbock,US,33.589118,-101.93805
901,Ocoee,US,28.549548,-81.532397
902,Crestview,US,30.727818,-86.564528
903,Sherman,US,33.673713,-96.612191
904,Hickory,US,35.703382,-81.286787
905,Dallas,US,32.649606,-96.872464
906,Moultrie,US,31.170209,-83.757943
907,Casselberry,US,28.635005,-81.323329
908,Bartlett,US,35.207083,-89.782679
909,Hempstead,US,30.092263,-96.060383
910,Geneseo,US,41.43277,-90.155134
911,Platteville,US,42.736174,-90.437959
912,Dunnellon,US,29.063306,-82.455801
913,Apopka,US,28.6495856,-81.4692986
914,Bushnell,US,28.66579,-82.139288
915,Hazlehurst,US,31.871419,-90.409342
916,Trinidad,US,37.138803,-104.523231
917,La Place,US,30.0747668,-90.4981931
918,Weatherford,US,32.731493,-97.794862
919,El Paso,US,31.683055,-106.311671
920,Tomah,US,44.020938,-90.508494
921,Cortez,US,37.346206,-108.561898
922,Melbourne,US,28.136798,-80.581834
923,Picayune,US,30.5140772,-89.6624862
924,Gulfport,US,30.423293,-89.088583
925,Loveland,US,40.404373,-105.046623
926,Spring Hill,US,28.458334,-82.631272
927,Winter Haven,US,28.006751,-81.722118
928,Lake Worth,US,32.812396,-97.426058
929,Viroqua,US,43.570315,-90.886168
930,Fort Pierce,US,27.421425,-80.377918
931,Fernandina Beach,US,30.64744,-81.456183
932,Winnsboro,US,32.180906,-91.72931
933,Sparta,US,43.941269,-90.832911
934,West Melbourne,US,28.037986,-80.647952
935,Durant,US,34.000327,-96.41328
936,Meridian,US,32.35449,-88.683123
937,Greeley,US,40.386203,-104.719081
938,Owatonna,US,44.097971,-93.249726
939,Fairfield,US,41.0076525,-91.993235
940,Frisco,US,39.586924,-106.096315
941,Arkansas City,US,37.089881,-97.043155
942,Fort Myers,US,26.525299,-81.868597
943,Milton,US,30.600827,-87.11688
944,Metairie,US,30.003591,-90.229227
945,Mobile,US,30.684378,-88.12497
946,Lutz,US,28.180178,-82.467126
947,Mcpherson,US,38.367599,-97.628126
948,New Port Richey,US,28.207804,-82.668333
949,Tulsa,US,36.047802,-95.961035
950,Franklin,US,39.502476,-86.066193
951,Westwood,US,39.043571,-94.619378
952,Brownsville,US,25.925047,-97.47699
953,Spencer,US,39.291348,-86.784455
954,San Antonio,US,29.3588372,-98.6347552
955,Plano,US,41.652891,-88.563421
956,Linton,US,39.036083,-87.130418
957,Pueblo,US,38.232244,-104.664911
958,Bradenton,US,27.460293,-82.615299
959,Cordele,US,31.964712,-83.761891
960,Loveland,US,40.456889,-105.080953
961,Richland Center,US,43.312655,-90.349051
962,Republic,US,37.127996,-93.458551
963,Rincon,US,32.274694,-81.225781
964,Rockingham,US,34.9131373,-79.7388708
965,Beaver Dam,US,43.489327,-88.811465
966,Clinton,US,39.656169,-87.431053
967,Independence,US,39.046101,-94.367039
968,El Paso,US,31.836124,-106.565677
969,Manning,US,33.700301,-80.226193
970,Waverly,US,42.70163,-92.479644
971,Albert Lea,US,43.664017,-93.325601
972,Warrenton,US,38.82334,-91.142661
973,Eastman,US,32.178956,-83.177707
974,Canon City,US,38.448662,-105.191452
975,Tyler,US,32.3510593,-95.3456446
976,Galax,US,36.692545,-80.880999
977,Mccomb,US,31.26364,-90.473303
978,Swainsboro,US,32.588146,-82.330518
979,Bedford,US,38.865459,-86.514975
980,Concord,US,35.388916,-80.622751
981,East Peoria,US,40.683779,-89.584886
982,Homosassa,US,28.762864,-82.549992
983,Lynn Haven,US,30.2262571,-85.6462476
984,Lancaster,US,34.7342509,-80.7847582
985,Shelby,US,35.277323,-81.529863
986,Seymour,US,38.95545,-85.864506
987,Forest City,US,35.335022,-81.899506
988,Summerville,US,33.034819,-80.153299
989,Waseca,US,44.097475,-93.509965
990,Mount Airy,US,36.471882,-80.618476
991,Houston,US,29.876999,-95.651738
992,Weslaco,US,26.174683,-97.987624
993,Pauls Valley,US,34.736602,-97.248862
994,Bastrop,US,30.103372,-97.332537
995,Tyler,US,32.298035,-95.26013
996,Thibodaux,US,29.809444,-90.818343
997,Lafayette,US,40.006018,-105.105275
998,Spartanburg,US,34.933212,-81.984767
999,Carrizo Springs,US,28.542786,-99.848551
1000,Morrow,US,33.589722,-84.340272
1001,Williamsburg,US,36.720647,-84.171753
1002,Levelland,US,33.596282,-102.361308
1003,Fayette,US,33.731681,-87.808643
1004,Atchison,US,39.540389,-95.129139
1005,Tallassee,US,32.5517837,-85.9167142
1006,La Grange,US,38.394631,-85.37258
1007,Garland,US,32.962318,-96.642557
1008,Montrose,US,38.449068,-107.863399
1009,Newcastle,US,35.293849,-97.606446
1010,Forest,US,32.338638,-89.486173
1011,Morganton,US,35.727126,-81.704866
1012,Friendswood,US,29.551853,-95.159295
1013,Lenoir,US,35.928486,-81.530125
1014,Geneva,US,31.051472,-85.899404
1015,Hazlehurst,US,31.861931,-82.586586
1016,Pascagoula,US,30.386784,-88.518974
1017,Hope,US,33.680812,-93.614678
1018,Hallettsville,US,29.45855,-96.938003
1019,Wood River,US,38.870255,-90.070338
1020,Newton,US,32.339014,-89.142103
1021,Sebastian,US,27.829339,-80.481738
1022,Tifton,US,31.442672,-83.542525
1023,East Ellijay,US,34.656273,-84.488294
1024,Lampasas,US,31.061671,-98.158927
1025,Clarksville,US,36.580158,-87.412899
1026,Grenada,US,33.781612,-89.837398
1027,Tallahassee,US,30.425341,-84.214277
1028,Macon,US,32.86309,-83.610778
1029,Johnson City,US,36.359431,-82.39888
1030,Gainesville,US,29.625994,-82.377396
1031,Ballinger,US,31.720395,-99.960701
1032,Jacksonville,US,30.177358,-81.625278
1033,New Smyrna Beach,US,29.015677,-80.993665
1034,Jacksonville,US,30.301618,-81.758379
1035,Saint Cloud,US,28.255445,-81.315648
1036,Stuart,US,27.15702,-80.218683
1037,Port Richey,US,28.283389,-82.718394
1038,Jacksonville,US,30.250666,-81.75302
1039,Orlando,US,28.504964,-81.31284
1040,Biloxi,US,30.392334,-88.995008
1041,Kimball,US,35.040483,-85.681551
1042,Andalusia,US,31.32176,-86.444966
1043,Aberdeen,US,35.159693,-79.424516
1044,Glenwood Springs,US,39.521948,-107.319842
1045,Rantoul,US,40.305619,-88.178841
1046,Mocksville,US,35.927743,-80.587516
1047,Raytown,US,38.9837453,-94.4593203
1048,Port Lavaca,US,28.631976,-96.627385
1049,Baker,US,30.580162,-91.131267
1050,Wichita,US,37.647903,-97.332121
1051,North Little Rock,US,34.786482,-92.214686
1052,Houston,US,29.998212,-95.484178
1053,Vidalia,US,31.577418,-91.462452
1054,Wetumpka,US,32.507156,-86.211951
1055,Oakdale,US,30.793455,-92.677779
1056,Inverness,US,28.857661,-82.392881
1057,Hamilton,US,34.1196525,-87.9923238
1058,Oak Grove,US,32.853507,-91.395153
1059,Hartwell,US,34.349543,-82.904918
1060,Farmerville,US,32.773497,-92.39437
1061,Rayville,US,32.46287,-91.76335
1062,Thomaston,US,32.912532,-84.333816
1063,Hohenwald,US,35.557306,-87.528658
1064,London,US,37.11412,-84.091669
1065,Duncan,US,34.527588,-97.970283
1066,Plano,US,33.056199,-96.698209
1067,Balch Springs,US,32.731829,-96.615424
1068,Mountain View,US,35.867227,-92.101796
1069,Naples,US,26.125185,-81.762659
1070,Gladstone,US,39.225427,-94.545685
1071,Eastanollee,US,34.548085,-83.283794
1072,Milledgeville,US,33.116273,-83.265246
1073,Hartselle,US,34.45249,-86.948782
1074,Normal,US,40.5151595,-88.9490782
1075,Boerne,US,29.778912,-98.724391
1076,Seneca,US,34.689791,-82.999064
1077,Austin,US,30.46707,-97.78924
1078,Wadesboro,US,34.980904,-80.104241
1079,Marksville,US,31.095695,-92.062482
1080,Asheboro,US,35.692223,-79.789581
1081,Taylorsville,US,35.908919,-81.175949
1082,Laurens,US,34.489563,-81.983397
1083,De Funiak Springs,US,30.704493,-86.125068
1084,Albemarle,US,35.339904,-80.175704
1085,Port Allen,US,30.420257,-91.216458
1086,Hartsville,US,34.35764,-80.064158
1087,Houston,US,29.7680323,-95.1771043
1088,Madison,US,43.051987,-89.509157
1089,Morehead,US,38.201435,-83.481958
1090,Greenfield,US,39.812717,-85.766655
1091,Scottsburg,US,38.68783,-85.795614
1092,Sandersville,US,32.951903,-82.812239
1093,Mount Sterling,US,38.069083,-83.957813
1094,Flippin,US,36.275243,-92.604523
1095,York,US,34.983497,-81.213138
1096,Moncks Corner,US,33.210795,-79.985652
1097,Wichita Falls,US,33.87607,-98.542307
1098,Safford,US,32.832703,-109.730199
1099,Sioux Center,US,43.059956,-96.180634
1100,Macon,US,32.8090607,-83.7177241
1101,College Station,US,30.597257,-96.300095
1102,Kansas City,US,39.132168,-94.830061
1103,Fredericksburg,US,30.255199,-98.852523
1104,Lumberton,US,34.664064,-79.005857
1105,North Vernon,US,39.020193,-85.637458
1106,New Tazewell,US,36.439395,-83.609231
1107,Aurora,US,39.079977,-84.888781
1108,Saint Charles,US,38.782214,-90.527967
1109,Washington,US,38.6319177,-87.1839536
1110,Birmingham,US,33.579201,-86.9243089
1111,New Orleans,US,29.911302,-90.020477
1112,Columbia,US,34.074009,-81.151125
1113,Radcliff,US,37.849134,-85.941982
1114,Elizabethtown,US,34.630698,-78.6199
1115,Columbia,US,31.2439762,-89.8134185
1116,Kenosha,US,42.605454,-87.884157
1117,Springhill,US,32.984603,-93.462724
1118,Louisville,US,38.102544,-85.866119
1119,Thomasville,US,31.939592,-87.739498
1120,Jacksonville,US,30.283485,-81.562702
1121,Jacksonville,US,30.284726,-81.462613
1122,Flagstaff,US,35.176555,-111.664611
1123,Sarasota,US,27.392304,-82.506923
1124,Arden,US,35.456323,-82.523452
1125,Marietta,US,33.909904,-84.488515
1126,Manchester,US,38.596021,-90.506779
1127,Palm Coast,US,29.549792,-81.225353
1128,Bedford,US,32.864121,-97.106123
1129,Greensburg,US,39.359859,-85.474983
1130,West Columbia,US,33.979847,-81.099619
1131,Iola,US,37.942881,-95.41173
1132,Stone Mountain,US,33.8247643,-84.1258516
1133,Austin,US,30.339335,-97.689745
1134,Liberty,US,30.075608,-94.775305
1135,Bridgeton,US,38.744895,-90.418728
1136,Mooresville,US,35.589556,-80.855035
1137,Barbourville,US,36.85829,-83.868434
1138,Stoughton,US,42.919568,-89.242838
1139,Berea,US,37.565357,-84.312562
1140,Magee,US,31.8670328,-89.7472559
1141,Hillsborough,US,36.056242,-79.085802
1142,Monroe,US,32.525782,-92.098424
1143,Oak Ridge,US,36.0088,-84.253058
1144,San Antonio,US,29.6124,-98.4707
1145,Rocky Mount,US,35.978113,-77.812272
1146,Colorado Springs,US,38.837516,-104.770387
1147,New Roads,US,30.688578,-91.4642
1148,Avon,US,39.628054,-106.500249
1149,Gardendale,US,33.647006,-86.822779
1150,Wisconsin Rapids,US,44.354549,-89.813333
1151,Wimauma,US,27.715137,-82.332629
1152,Macclenny,US,30.262712,-82.108869
1153,Lake Charles,US,30.195261,-93.245949
1154,Callaway,US,30.161539,-85.593254
1155,Baton Rouge,US,30.4207569,-91.1429412
1156,Lincolnton,US,35.483343,-81.240857
1157,Harvard,US,42.406207,-88.611202
1158,Nicholasville,US,37.899113,-84.561954
1159,Waveland,US,30.306298,-89.384917
1160,Brooksville,US,28.531095,-82.505657
1161,Saraland,US,30.799419,-88.096979
1162,Colby,US,39.36722,-101.047438
